,id,label,tweet,clean_text
16680,16681,1,#italians weren't coming from a country were women were stoned and they didn't entered #illegally. pro-#immigrant bÃ¢ÂÂ¦ ,italian come countri woman stone enter illeg pro immigr b
11804,11805,1,"how about a qualifications trc, professor bozzoli?   #highereducation #southafrica",qualif trc professor bozzoli highereduc southafrica
4140,4141,1,word factory: race denial prevents healing! #southafrica #leadership #transformation #inequality  ~9 ,word factori race denial prevent heal southafrica leadership transform inequ
30761,30762,1,@user #boycotttigerwoods. stop #normalizing @user  #antisemite #bigot  ,user boycotttigerwood stop normal user antisemit bigot
26618,26619,1,obama/jarretts who agenda was to destroy everything good about this country and inflict even bit of hate ,obama jarrett agenda destroy everyth good countri inflict even bit hate
16237,16238,1,@user @user this stupid idea that #trump is a fascist and  and will destroy the #usa has gone too far! #obama is a terrorist,user user stupid idea trump fascist destroy usa gone far obama terrorist
27479,27480,1,thank you!! the power of #social #media!   @user #aande ,thank power social medium user aand
6180,6181,1,@user all women's facility or program = cool!  empowering!  all men's facility or program = gay or misogynistic.  #doublestanÃ¢ÂÂ¦,user women' facil program cool empow men' facil program gay misogynist doublestan
27380,27381,1,if you are pa of the 64.2 mil who rejected #putinschoice #boycott? his business.  &amp; #hatred must be stoppeÃ¢ÂÂ¦ ,pa mil reject putinschoic boycott busi amp hatr must stopp
1602,1603,1,paul beloy:  is still an issue at varying levels in belgian football  @user ,paul beloy still issu vari level belgian footbal user
22279,22280,1,bjork wrote a powerful essay about  and we're applauding #women  ,bjork wrote power essay we'r applaud woman
15116,15117,1,'tis the season: #trump #newyork co-chair makes  'gorilla' remark about #michelleobama - #carl #paladino  #disgraceful,'ti season trump newyork co chair make 'gorilla' remark michelleobama carl paladino disgrac
17180,17181,1,wow @user was a real  at times back in the day on #smackdown #unitedstateschampion #uschampion #sdlive great more #illegal talk,wow user real time back day smackdown unitedstateschampion uschampion sdlive great illeg talk
2537,2538,1,"this much #hatred, #xenophobia, #islamophobia, #antisemitism,  and #war was 'too much' for 2016. let's hope #2017 will get less Ã°ÂÂÂÃ°ÂÂÂ·",much hatr xenophobia islamophobia antisemit war 'too much' let' hope get le
6193,6194,1,damn she's bold #kentucky #jcpenny #mexicans #bitchesbelike   ,damn bold kentucki jcpenni mexican bitchesbelik
7420,7421,1,@user @user @user why? it's gonna suck - no one wants anything to do with this shitfest #rapist #trumpuniversity ,user user user gonna suck one want anyth shitfest rapist trumpunivers
7464,7465,1,"@user engagement to a white . after he calls her a nig$a, it will be over! @user #subhuman  ",user engag white call nig user subhuman
21367,21368,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics ,user might libtard libtard sjw liber polit
10229,10230,1,more evidence of the impoance of  in the #brexit vote ,evid impoanc brexit vote
31562,31563,1,"@user @user @user @user not every #election ushers in lies, hate, , #misogyny or the incineration of #democracy.",user user user user everi elect usher lie hate misogyni inciner democraci
20219,20220,1,"could it be that #systemicracism is impossible? real acts of racism is easier to stand up to  ...unfounately, youÃ¢ÂÂ¦ ",could systemicrac imposs real act racism easier stand unfoun
20915,20916,1,"#newyear 'wish list' of  cretin #carlpaladino,election co-chairman of #presidentelect #trump on mr&amp;mrsÃ¢ÂÂ¦ ",newyear 'wish list' cretin carlpaladino elect co chairman presidentelect trump mr amp mr
22051,22052,1,"@user #anc is quick to #shit themselves over zille's comments as , but do noting about these black racists.Ã¢ÂÂ¦ ",user anc quick shit zille' comment note black racist
28833,28834,1,@user .@user @user unbelievable  aicle! tip: it's never ok to tell someone they cannot procreate! m or f! ,user user user unbeliev aicl tip never ok tell someon cannot procreat f
8913,8914,1,.@user are you seriously considering a performance at the inauguration of a  #lying #misogynistÃ¢ÂÂ¦ ,user serious consid perform inaugur lie misogynist
15790,15791,1,share 6 steps you can take to stop a racist attack or intervene with a berating bully   via @user,share step take stop racist attack interven berat bulli via user
23722,23723,1,#itstheendoftheworldand #us #msm has yet to honestly expose the deep rooted hatred towards #barrackobama was based on  &amp; so... #trump,itstheendoftheworldand u msm yet honestli expos deep root hatr toward barrackobama base amp trump
9627,9628,1,"""nigger?"" #lifelessons of a white kid who grew up in the 60's. #blogpost  #whitepeople #respectÃ¢ÂÂ¦ ",nigger lifelesson white kid grew 's blogpost whitepeopl respect
14554,14555,1,multiple types of racism in america  #us #america ,multipl type racism america u america
5116,5117,1, peruvian women nds adult game,peruvian woman nd adult game
7172,7173,1,@user more #marxist evil jew #propoganda! why is it jew controlled media has never and never will cite any non white grouÃ¢ÂÂ¦ ,user marxist evil jew propoganda jew control medium never never cite non white grou
609,610,1, porn vids wwwsmallgirlsexcom,porn vid wwwsmallgirlsexcom
31603,31604,1, girl get fuck bondage leather girl,girl get fuck bondag leather girl
23346,23347,1,how the #supremecou has made it impossible to challenge #systemicracism  #scotus  #kaepernick #stereotypes,supremec made imposs challeng systemicrac scotu kaepernick stereotyp
25916,25917,1,book - #german #colonialism in a global age  ht @user #imperialism #blm  ,book german coloni global age ht user imperi blm
3428,3429,1,#alexpascal was #friend of my late daddy and my #music teacher.  @user @user @user eu easteuropeans are ,alexpasc friend late daddi music teacher user user user eu easteuropean
24315,24316,1,"@user - i bet if the @user hc was white, he would have been fired years ago!  @user #facts",user bet user hc white would fire year ago user fact
27895,27896,1,a message of #hope for #newyear. building a business to end  #storytelling #endof2016 #tedtalks #tedatibm ,messag hope newyear build busi end storytel endof tedtalk tedatibm
11161,11162,1,"@user nazis continue to target jews, businesses in #whitefish  #jewish #christians  #montana #naÃ¢ÂÂ¦",user nazi continu target jew busi whitefish jewish christian montana na
13703,13704,1,"it's no surprise that #trump's chosen #administration is a mere basket of racists. though, #hillary is a #liar butÃ¢ÂÂ¦ ",surpris trump' chosen administr mere basket racist though hillari liar
31739,31740,1,@user my video on the whole @user situation #boycottdelta #exposed #truth  #fraud #adamsaleh #delta #prankster ,user video whole user situat boycottdelta expos truth fraud adamsaleh delta prankster
23986,23987,1,.@user ends 2016 with a hopeful message against  in the music industry  viaÃ¢ÂÂ¦ ,user end hope messag music industri via
22046,22047,1,@user  #theresistance #resist . we must stand together with all of our brothers and sisters. #Ã¢ÂÂ¦,user theresist resist must stand togeth brother sister
27750,27751,1,transsexy naked  boob ,transsexi nake boob
26391,26392,1,great #tedtalks by @user on #storytelling and  #nye16 ,great tedtalk user storytel nye
31536,31537,1,the fuck done with #mansplaining and other  bullshit. ,fuck done mansplain bullshit
4186,4187,1,excellent idea! dig deep &amp; hang 'em high! #treason #aidingenemies #fraud #coverups #benghazi #extoion17 Ã¢ÂÂ¦ ,excel idea dig deep amp hang 'em high treason aidingenemi fraud coverup benghazi extoion
30024,30025,1,hello there my love! Ã°ÂÂÂ i will be glad to see you here Ã¢ÂÂÃ¯Â¸Â  ,hello love glad see
25524,25525,1,@user so true! ,user true
8277,8278,1,"@user bullshit, he was thrown out for being a muslim   ",user bullshit thrown muslim
9753,9754,1,@user #allahsoil police kill a substantially larger number of whites every year than they do blacks.   #racÃ¢ÂÂ¦,user allahsoil polic kill substanti larger number white everi year black rac
21043,21044,1,@user #allahsoil the Ã¢ÂÂcrusaderÃ¢ÂÂ west vs. Ã¢ÂÂislamic terrorismÃ¢ÂÂ is a popular sequel to capitalism vs. communism.Ã¢ÂÂ¦ ,user allahsoil crusad west v islam terror popular sequel capit v commun
19705,19706,1,stop lying about #keithellison's 11 years with an anti-semitic hate group  #keithx #dncchair #antisemitism ,stop lie keithellison' year anti semit hate group keithx dncchair antisemit
26973,26974,1,@user why should this person be rehired?  shame on #claycountydevelopmentcorp #pamelaramseytaylor ,user person rehir shame claycountydevelopmentcorp pamelaramseytaylor
17762,17763,1,as if reel are letting girls in first and there's a massive queue for guys ,reel let girl first there' massiv queue guy
22335,22336,1,"joy to the world, instead of #terrorism, #hate,  and #wars.  #waronchristmas #spreadlovethischristmas #love",joy world instead terror hate war waronchristma spreadlovethischristma love
5151,5152,1,"keep in mind @user is totally not , but all whites are dumb.... ",keep mind user total white dumb
2923,2924,1,how the #altright uses  &amp; insecurity to lure men into #whitesupremacy    ,altright us amp insecur lure men whitesupremaci
23364,23365,1,@user @user #trump = #biher  non stop election  ,user user trump biher non stop elect
30881,30882,1,#katiesikphoto is proud to present #thesexismproject team! @user @user  #feminismÃ¢ÂÂ¦ ,katiesikphoto proud present thesexismproject team user user femin
12840,12841,1,heard #ris2016 clip. see quoted tweet. props to @user exposing those views out of @user &amp; challengingÃ¢ÂÂ¦ ,heard ri clip see quot tweet prop user expos view user amp challeng
18119,18120,1,@user black and brown women being intersectional means we see the bus before we get thrown under it.  #whitefeminism Ã¢ÂÂ¦,user black brown woman intersect mean see bu get thrown whitefemin
19623,19624,1,@user your fall is going to be a thing of wonder #resist #narcissist  #psychopath  #mysoginist  #clown #happynewyear2017,user fall go thing wonder resist narcissist psychopath mysoginist clown happynewyear
10318,10319,1,@user you might be a libtard if... #libtard  #sjw #liberal #politics ,user might libtard libtard sjw liber polit
26859,26860,1,"@user they are, but #anc  laws against whites protects blacks in #southafrica. #affirmativeactionÃ¢ÂÂ¦ ",user anc law white protect black southafrica affirmativeact
20801,20802,1,remember this?  - camber sands deaths blamed on victims' 'culture' by council   #rother,rememb camber sand death blame victims' 'culture' council rother
17584,17585,1,most  country argues over different shades of black! Ã°ÂÂÂ¨ Ã°ÂÂÂ¬ Ã°ÂÂÂ  ,countri argu differ shade black
3777,3778,1,#buffalo school board demanding #resignation after Ã¢ÂÂÃ¢ÂÂ remarks made about #obamas  #pc #carlpaladino #newyork,buffalo school board demand resign remark made obama pc carlpaladino newyork
14219,14220,1,#people aren't protesting #trump because a #republican won-they do so because trump has fuhered  &amp;Ã¢ÂÂ¦ ,peopl protest trump republican trump fuher amp
